Date-time,Load (kW)
2017-10-09 04:59,55.01
2017-10-09 05:59,55.01
2017-10-09 06:59,55.01
2017-10-09 07:59,121.4
2017-10-09 08:59,527.14
2017-10-09 09:59,586.15
2017-10-09 10:59,586.15
2017-10-09 11:59,556.65
2017-10-09 12:59,564.02
2017-10-09 13:59,556.65
2017-10-09 14:59,556.65
2017-10-09 15:59,593.53
2017-10-09 16:59,534.51
2017-10-09 17:59,453.37
2017-10-09 18:59,283.7
2017-10-09 19:59,305.83
2017-10-09 20:59,291.07
2017-10-09 21:59,180.42
2017-10-09 22:59,69.77
2017-10-09 23:59,55.01
2017-10-10 00:59,62.39
2017-10-10 01:59,40.26
2017-10-10 02:59,47.63
2017-10-10 03:59,55.01
2017-10-10 04:59,55.01
2017-10-10 05:59,55.01
2017-10-10 06:59,55.01
2017-10-10 07:59,62.39
2017-10-10 08:59,77.14
2017-10-10 09:59,136.16
2017-10-10 10:59,202.55
2017-10-10 11:59,372.22
2017-10-10 12:59,342.71
2017-10-10 13:59,313.21
2017-10-10 14:59,320.58
2017-10-10 15:59,276.32
2017-10-10 16:59,232.06
2017-10-10 17:59,165.67
2017-10-10 18:59,136.16
2017-10-10 19:59,136.16
2017-10-10 20:59,128.78
2017-10-10 21:59,99.27
2017-10-10 22:59,91.9
2017-10-10 23:59,62.39
2017-10-11 00:59,84.52
2017-10-11 01:59,40.26
2017-10-11 02:59,62.39
2017-10-11 03:59,62.39
2017-10-11 04:59,62.39
2017-10-11 05:59,55.01
2017-10-11 06:59,62.39
2017-10-11 07:59,55.01
2017-10-11 08:59,84.52
2017-10-11 09:59,106.65
2017-10-11 10:59,136.16
2017-10-11 11:59,268.94
2017-10-11 12:59,283.7
2017-10-11 13:59,261.57
2017-10-11 14:59,254.19
2017-10-11 15:59,202.55
2017-10-11 16:59,165.67
2017-10-11 17:59,77.14
2017-10-11 18:59,77.14
2017-10-11 19:59,69.77
2017-10-11 20:59,77.14
2017-10-11 21:59,69.77
2017-10-11 22:59,69.77
2017-10-11 23:59,62.39
2017-10-12 00:59,84.52
2017-10-12 01:59,40.26
2017-10-12 02:59,62.39
2017-10-12 03:59,62.39
2017-10-12 04:59,62.39
2017-10-12 05:59,62.39
2017-10-12 06:59,62.39
2017-10-12 07:59,136.16
2017-10-12 08:59,564.02
2017-10-12 09:59,600.91
2017-10-12 10:59,586.15
2017-10-12 11:59,578.78
2017-10-12 12:59,608.28
2017-10-12 13:59,586.15
2017-10-12 14:59,578.78
2017-10-12 15:59,615.66
2017-10-12 16:59,549.27
2017-10-12 17:59,475.5
2017-10-12 18:59,305.83
2017-10-12 19:59,268.94
2017-10-12 20:59,350.09
2017-10-12 21:59,18.13
2017-10-12 22:59,77.14
2017-10-12 23:59,62.39
2017-10-13 00:59,69.77
2017-10-13 01:59,40.26
2017-10-13 02:59,62.39
2017-10-13 03:59,55.01
2017-10-13 04:59,55.01
2017-10-13 05:59,62.39
2017-10-13 06:59,55.01
2017-10-13 07:59,62.39
2017-10-13 08:59,84.52
2017-10-13 09:59,84.52
2017-10-13 10:59,69.77
2017-10-13 11:59,69.77
2017-10-13 12:59,69.77
2017-10-13 13:59,77.14
2017-10-13 14:59,77.14
2017-10-13 15:59,91.9
2017-10-13 16:59,99.27
2017-10-13 17:59,91.9
2017-10-13 18:59,84.52
2017-10-13 19:59,84.52
2017-10-13 20:59,69.77
2017-10-13 21:59,62.39
2017-10-13 22:59,62.39
2017-10-13 23:59,62.39
2017-10-14 00:59,77.14
2017-10-14 01:59,40.26
2017-10-14 02:59,55.01
2017-10-14 03:59,62.39
2017-10-14 04:59,62.39
2017-10-14 05:59,55.01
2017-10-14 06:59,62.39
2017-10-14 07:59,136.16
2017-10-14 08:59,549.27
2017-10-14 09:59,637.79
2017-10-14 10:59,508.23
2017-10-14 11:59,158.29
2017-10-14 12:59,615.66
2017-10-14 13:59,593.53
2017-10-14 14:59,586.15
2017-10-14 15:59,623.04
2017-10-14 16:59,586.15
2017-10-14 17:59,534.51
2017-10-14 18:59,431.24
2017-10-14 19:59,409.11
2017-10-14 20:59,386.98
2017-10-14 21:59,298.45
2017-10-14 22:59,128.78
2017-10-14 23:59,55.01
2017-10-15 00:59,69.77
2017-10-15 01:59,40.26
2017-10-15 02:59,55.01
2017-10-15 03:59,55.01
2017-10-15 04:59,55.01
2017-10-15 05:59,55.01
2017-10-15 06:59,62.39
2017-10-15 07:59,593.53
2017-10-15 08:59,276.32
2017-10-15 09:59,386.98
2017-10-15 10:59,615.66
2017-10-15 11:59,600.91
2017-10-15 12:59,630.41
2017-10-15 13:59,515.54
2017-10-15 14:59,268.94
2017-10-15 15:59,652.55
2017-10-15 16:59,556.65
2017-10-15 17:59,490.25
2017-10-15 18:59,401.73
2017-10-15 19:59,224.68
2017-10-15 20:59,268.94
2017-10-15 21:59,195.17
2017-10-15 22:59,77.14
2017-10-15 23:59,62.39
2017-10-16 00:59,84.52
2017-10-16 01:59,47.63
2017-10-16 02:59,62.39
2017-10-16 03:59,62.39
2017-10-16 04:59,62.39
2017-10-16 05:59,62.39
2017-10-16 06:59,69.77
2017-10-16 07:59,136.16
2017-10-16 08:59,541.89
2017-10-16 09:59,586.15
2017-10-16 10:59,630.41
2017-10-16 11:59,600.91
2017-10-16 12:59,615.66
2017-10-16 13:59,600.91
2017-10-16 14:59,637.79
2017-10-16 15:59,615.66
2017-10-16 16:59,571.4
2017-10-16 17:59,549.27
2017-10-16 18:59,173.04
2017-10-16 19:59,283.7
2017-10-16 20:59,320.58
2017-10-16 21:59,246.81
2017-10-16 22:59,91.9
2017-10-16 23:59,55.01
2017-10-17 00:59,77.14
2017-10-17 01:59,40.26
2017-10-17 02:59,55.01
2017-10-17 03:59,55.01
2017-10-17 04:59,55.01
2017-10-17 05:59,55.01
2017-10-17 06:59,55.01
2017-10-17 07:59,62.39
2017-10-17 08:59,62.39
2017-10-17 09:59,99.27
2017-10-17 10:59,143.54
2017-10-17 11:59,128.78
2017-10-17 12:59,136.16
2017-10-17 13:59,121.4
2017-10-17 14:59,106.65
2017-10-17 15:59,91.9
2017-10-17 16:59,91.9
2017-10-17 17:59,99.27
2017-10-17 18:59,91.9
2017-10-17 19:59,91.9
2017-10-17 20:59,84.52
2017-10-17 21:59,62.39
2017-10-17 22:59,55.01
2017-10-17 23:59,55.01
2017-10-18 00:59,77.14
2017-10-18 01:59,32.88
2017-10-18 02:59,62.39
2017-10-18 03:59,55.01
2017-10-18 04:59,55.01
2017-10-18 05:59,55.01
2017-10-18 06:59,55.01
2017-10-18 07:59,55.01
2017-10-18 08:59,55.01
2017-10-18 09:59,69.77
2017-10-18 10:59,62.39
2017-10-18 11:59,62.39
2017-10-18 12:59,69.77
2017-10-18 13:59,77.14
2017-10-18 14:59,69.77
2017-10-18 15:59,62.39
2017-10-18 16:59,62.39
2017-10-18 17:59,62.39
2017-10-18 18:59,55.01
2017-10-18 19:59,62.39
2017-10-18 20:59,55.01
2017-10-18 21:59,62.39
2017-10-18 22:59,55.01
2017-10-18 23:59,55.01
2017-10-19 00:59,84.52
2017-10-19 01:59,25.5
2017-10-19 02:59,55.01
2017-10-19 03:59,55.01
2017-10-19 04:59,62.39
2017-10-19 05:59,55.01
2017-10-19 06:59,55.01
2017-10-19 07:59,121.4
2017-10-19 08:59,571.4
2017-10-19 09:59,637.79
2017-10-19 10:59,645.17
2017-10-19 11:59,630.41
2017-10-19 12:59,659.92
2017-10-19 13:59,523.82
2017-10-19 14:59,128.78
2017-10-19 15:59,659.92
2017-10-19 16:59,586.15
2017-10-19 17:59,505.01
2017-10-19 18:59,283.7
2017-10-19 19:59,246.81
2017-10-19 20:59,276.32
2017-10-19 21:59,209.93
2017-10-19 22:59,91.9
2017-10-19 23:59,69.77
2017-10-20 00:59,84.52
2017-10-20 01:59,40.26
2017-10-20 02:59,62.39
2017-10-20 03:59,62.39
2017-10-20 04:59,62.39
2017-10-20 05:59,62.39
2017-10-20 06:59,62.39
2017-10-20 07:59,136.16
2017-10-20 08:59,549.27
2017-10-20 09:59,637.79
2017-10-20 10:59,659.92
2017-10-20 11:59,630.41
2017-10-20 12:59,630.41
2017-10-20 13:59,615.66
2017-10-20 14:59,608.28
2017-10-20 15:59,623.04
2017-10-20 16:59,556.65
2017-10-20 17:59,482.88
2017-10-20 18:59,246.81
2017-10-20 19:59,254.19
2017-10-20 20:59,254.19
2017-10-20 21:59,173.04
2017-10-20 22:59,62.39
2017-10-20 23:59,62.39
2017-10-21 00:59,77.14
2017-10-21 01:59,40.26
2017-10-21 02:59,55.01
2017-10-21 03:59,62.39
2017-10-21 04:59,62.39
2017-10-21 05:59,55.01
2017-10-21 06:59,55.01
2017-10-21 07:59,128.78
2017-10-21 08:59,564.02
2017-10-21 09:59,637.79
2017-10-21 10:59,659.92
2017-10-21 11:59,600.91
2017-10-21 12:59,615.66
2017-10-21 13:59,623.04
2017-10-21 14:59,623.04
2017-10-21 15:59,652.55
2017-10-21 16:59,556.65
2017-10-21 17:59,505.01
2017-10-21 18:59,313.21
2017-10-21 19:59,357.47
2017-10-21 20:59,357.47
2017-10-21 21:59,209.93
2017-10-21 22:59,99.27
2017-10-21 23:59,77.14
2017-10-22 00:59,77.14
2017-10-22 01:59,40.26
2017-10-22 02:59,62.39
2017-10-22 03:59,55.01
2017-10-22 04:59,62.39
2017-10-22 05:59,62.39
2017-10-22 06:59,55.01
2017-10-22 07:59,143.54
2017-10-22 08:59,541.89
2017-10-22 09:59,615.66
2017-10-22 10:59,564.02
2017-10-22 11:59,630.41
2017-10-22 12:59,645.17
2017-10-22 13:59,630.41
2017-10-22 14:59,637.79
2017-10-22 15:59,652.55
2017-10-22 16:59,586.15
2017-10-22 17:59,519.76
2017-10-22 18:59,401.73
2017-10-22 19:59,261.57
2017-10-22 20:59,239.44
2017-10-22 21:59,136.16
2017-10-22 22:59,69.77
2017-10-22 23:59,62.39
2017-10-23 00:59,84.52
2017-10-23 01:59,40.26
2017-10-23 02:59,62.39
2017-10-23 03:59,55.01
2017-10-23 04:59,62.39
2017-10-23 05:59,62.39
2017-10-23 06:59,55.01
2017-10-23 07:59,136.16
2017-10-23 08:59,527.14
2017-10-23 09:59,467.64
2017-10-23 10:59,320.58
2017-10-23 11:59,608.28
2017-10-23 12:59,623.04
2017-10-23 13:59,600.91
2017-10-23 14:59,600.91
2017-10-23 15:59,600.91
2017-10-23 16:59,556.65
2017-10-23 17:59,497.63
2017-10-23 18:59,327.96
2017-10-23 19:59,305.83
2017-10-23 20:59,232.06
2017-10-23 21:59,143.54
2017-10-23 22:59,84.52
2017-10-23 23:59,62.39
2017-10-24 00:59,77.14
2017-10-24 01:59,40.26
2017-10-24 02:59,55.01
2017-10-24 03:59,55.01
2017-10-24 04:59,55.01
2017-10-24 05:59,55.01
2017-10-24 06:59,62.39
2017-10-24 07:59,62.39
2017-10-24 08:59,69.77
2017-10-24 09:59,114.03
2017-10-24 10:59,158.29
2017-10-24 11:59,158.29
2017-10-24 12:59,173.04
2017-10-24 13:59,114.03
2017-10-24 14:59,77.14
2017-10-24 15:59,69.77
2017-10-24 16:59,69.77
2017-10-24 17:59,69.77
2017-10-24 18:59,62.39
2017-10-24 19:59,69.77
2017-10-24 20:59,62.39
2017-10-24 21:59,62.39
2017-10-24 22:59,62.39
2017-10-24 23:59,55.01
2017-10-25 00:59,77.14
2017-10-25 01:59,40.26
2017-10-25 02:59,62.39
2017-10-25 03:59,55.01
2017-10-25 04:59,62.39
2017-10-25 05:59,55.01
2017-10-25 06:59,55.01
2017-10-25 07:59,62.39
2017-10-25 08:59,62.39
2017-10-25 09:59,62.39
2017-10-25 10:59,84.52
2017-10-25 11:59,91.9
2017-10-25 12:59,106.65
2017-10-25 13:59,84.52
2017-10-25 14:59,69.77
2017-10-25 15:59,69.77
2017-10-25 16:59,69.77
2017-10-25 17:59,69.77
2017-10-25 18:59,62.39
2017-10-25 19:59,62.39
2017-10-25 20:59,62.39
2017-10-25 21:59,62.39
2017-10-25 22:59,55.01
2017-10-25 23:59,62.39
2017-10-26 00:59,77.14
2017-10-26 01:59,32.88
2017-10-26 02:59,62.39
2017-10-26 03:59,55.01
2017-10-26 04:59,62.39
2017-10-26 05:59,55.01
2017-10-26 06:59,62.39
2017-10-26 07:59,136.16
2017-10-26 08:59,564.02
2017-10-26 09:59,571.4
2017-10-26 10:59,593.53
2017-10-26 11:59,600.91
2017-10-26 12:59,615.66
2017-10-26 13:59,608.28
2017-10-26 14:59,623.04
2017-10-26 15:59,623.04
2017-10-26 16:59,571.4
2017-10-26 17:59,497.63
2017-10-26 18:59,261.57
2017-10-26 19:59,217.3
2017-10-26 20:59,195.17
2017-10-26 21:59,121.4
2017-10-26 22:59,62.39
2017-10-26 23:59,62.39
2017-10-27 00:59,69.77
2017-10-27 01:59,40.26
2017-10-27 02:59,55.01
2017-10-27 03:59,55.01
2017-10-27 04:59,62.39
2017-10-27 05:59,55.01
2017-10-27 06:59,55.01
2017-10-27 07:59,128.78
2017-10-27 08:59,541.89
2017-10-27 09:59,630.41
2017-10-27 10:59,481.05
2017-10-27 11:59,630.41
2017-10-27 12:59,600.91
2017-10-27 13:59,608.28
2017-10-27 14:59,645.17
2017-10-27 15:59,55.01
2017-10-27 16:59,578.78
2017-10-27 17:59,541.89
2017-10-27 18:59,232.06
2017-10-27 19:59,246.81
2017-10-27 20:59,305.83
2017-10-27 21:59,136.16
2017-10-27 22:59,173.04
2017-10-27 23:59,62.39
2017-10-28 00:59,77.14
2017-10-28 01:59,40.26
2017-10-28 02:59,62.39
2017-10-28 03:59,55.01
2017-10-28 04:59,62.39
2017-10-28 05:59,55.01
2017-10-28 06:59,62.39
2017-10-28 07:59,136.16
2017-10-28 08:59,541.89
2017-10-28 09:59,564.02
2017-10-28 10:59,623.04
2017-10-28 11:59,564.02
2017-10-28 12:59,578.78
2017-10-28 13:59,593.53
2017-10-28 14:59,593.53
2017-10-28 15:59,755.82
2017-10-28 16:59,386.98
2017-10-28 17:59,460.74
2017-10-28 18:59,276.32
2017-10-28 19:59,261.57
2017-10-28 20:59,224.68
2017-10-28 21:59,128.78
2017-10-28 22:59,62.39
2017-10-28 23:59,62.39
2017-10-29 00:59,69.77
2017-10-29 01:59,40.26
2017-10-29 02:59,55.01
2017-10-29 03:59,55.01
2017-10-29 04:59,55.01
2017-10-29 05:59,62.39
2017-10-29 06:59,55.01
2017-10-29 07:59,128.78
2017-10-29 08:59,549.27
2017-10-29 09:59,623.04
2017-10-29 10:59,630.41
2017-10-29 11:59,608.28
2017-10-29 12:59,623.04
2017-10-29 13:59,608.28
2017-10-29 14:59,608.28
2017-10-29 15:59,608.28
2017-10-29 16:59,571.4
2017-10-29 17:59,490.25
2017-10-29 18:59,394.35
2017-10-29 19:59,268.94
2017-10-29 20:59,261.57
2017-10-29 21:59,136.16
2017-10-29 22:59,69.77
2017-10-29 23:59,55.01
2017-10-30 00:59,77.14
2017-10-30 01:59,40.26
2017-10-30 02:59,55.01
2017-10-30 03:59,62.39
2017-10-30 04:59,55.01
2017-10-30 05:59,55.01
2017-10-30 06:59,62.39
2017-10-30 07:59,128.78
2017-10-30 08:59,527.14
2017-10-30 09:59,608.28
2017-10-30 10:59,608.28
2017-10-30 11:59,600.91
2017-10-30 12:59,608.28
2017-10-30 13:59,600.91
2017-10-30 14:59,608.28
2017-10-30 15:59,571.4
2017-10-30 16:59,512.38
2017-10-30 17:59,416.48
2017-10-30 18:59,254.19
2017-10-30 19:59,276.32
2017-10-30 20:59,246.81
2017-10-30 21:59,180.42
2017-10-30 22:59,106.65
2017-10-30 23:59,55.01
2017-10-31 00:59,77.14
2017-10-31 01:59,40.26
2017-10-31 02:59,62.39
2017-10-31 03:59,55.01
2017-10-31 04:59,47.63
2017-10-31 05:59,55.01
2017-10-31 06:59,55.01
2017-10-31 07:59,62.39
2017-10-31 08:59,62.39
2017-10-31 09:59,99.27
2017-10-31 10:59,150.91
2017-10-31 11:59,150.91
2017-10-31 12:59,150.91
2017-10-31 13:59,106.65
2017-10-31 14:59,84.52
2017-10-31 15:59,84.52
2017-10-31 16:59,77.14
2017-10-31 17:59,84.52
2017-10-31 18:59,77.14
2017-10-31 19:59,77.14
2017-10-31 20:59,77.14
2017-10-31 21:59,62.39
2017-10-31 22:59,55.01
2017-10-31 23:59,62.39
2017-11-01 00:59,77.14
2017-11-01 01:59,32.88
2017-11-01 02:59,62.39
2017-11-01 03:59,55.01
2017-11-01 04:59,47.63
2017-11-01 05:59,62.39
2017-11-01 06:59,55.01
2017-11-01 07:59,55.01
2017-11-01 08:59,55.01
2017-11-01 09:59,62.39
2017-11-01 10:59,77.14
2017-11-01 11:59,62.39
2017-11-01 12:59,62.39
2017-11-01 13:59,62.39
2017-11-01 14:59,62.39
2017-11-01 15:59,55.01
2017-11-01 16:59,62.39
2017-11-01 17:59,55.01
2017-11-01 18:59,62.39
2017-11-01 19:59,62.39
2017-11-01 20:59,55.01
2017-11-01 21:59,55.01
2017-11-01 22:59,62.39
2017-11-01 23:59,55.01
2017-11-02 00:59,69.77
2017-11-02 01:59,40.26
2017-11-02 02:59,55.01
2017-11-02 03:59,55.01
2017-11-02 04:59,55.01
2017-11-02 05:59,55.01
2017-11-02 06:59,55.01
2017-11-02 07:59,121.4
2017-11-02 08:59,586.15
2017-11-02 09:59,586.15
2017-11-02 10:59,630.41
2017-11-02 11:59,623.04
2017-11-02 12:59,630.41
2017-11-02 13:59,630.41
2017-11-02 14:59,637.79
2017-11-02 15:59,718.94
2017-11-02 16:59,485.16
2017-11-02 17:59,224.68
2017-11-02 18:59,305.83
2017-11-02 19:59,232.06
2017-11-02 20:59,202.55
2017-11-02 21:59,136.16
2017-11-02 22:59,69.77
2017-11-02 23:59,62.39
2017-11-03 00:59,69.77
2017-11-03 01:59,40.26
2017-11-03 02:59,55.01
2017-11-03 03:59,55.01
2017-11-03 04:59,55.01
2017-11-03 05:59,55.01
2017-11-03 06:59,55.01
2017-11-03 07:59,578.78
2017-11-03 08:59,106.65
2017-11-03 09:59,623.04
2017-11-03 10:59,623.04
2017-11-03 11:59,608.28
2017-11-03 12:59,600.91
2017-11-03 13:59,608.28
2017-11-03 14:59,615.66
2017-11-03 15:59,482.88
2017-11-03 16:59,564.02
2017-11-03 17:59,468.12
2017-11-03 18:59,261.57
2017-11-03 19:59,283.7
2017-11-03 20:59,232.06
2017-11-03 21:59,158.29
2017-11-03 22:59,77.14
2017-11-03 23:59,62.39
2017-11-04 00:59,71.06
2017-11-04 01:59,56.38
2017-11-04 02:59,54.14
2017-11-04 03:59,59.11
2017-11-04 04:59,59.71
2017-11-04 05:59,58.74
2017-11-04 06:59,59.92
2017-11-04 07:59,103
2017-11-04 08:59,343.43
2017-11-04 09:59,477.82
2017-11-04 10:59,506.17
2017-11-04 11:59,478.8
2017-11-04 12:59,497.15
2017-11-04 13:59,481.9
2017-11-04 14:59,480.96
2017-11-04 15:59,496.56
2017-11-04 16:59,435.61
2017-11-04 17:59,368.57
2017-11-04 18:59,256.05
2017-11-04 19:59,220.59
2017-11-04 20:59,213.12
2017-11-04 21:59,161.44
2017-11-04 22:59,94.31
2017-11-04 23:59,66.93
2017-11-05 00:59,72.22
2017-11-05 01:59,55.62
2017-11-05 02:59,53.26
2017-11-05 03:59,56.69
2017-11-05 04:59,58.26
2017-11-05 05:59,58.5
2017-11-05 06:59,59.09
2017-11-05 07:59,124.3
2017-11-05 08:59,353.11
2017-11-05 09:59,476.77
2017-11-05 10:59,506.48
2017-11-05 11:59,517.51
2017-11-05 12:59,506.91
2017-11-05 13:59,504.56
2017-11-05 14:59,483.1
2017-11-05 15:59,469.69
2017-11-05 16:59,424.52
2017-11-05 17:59,350.39
2017-11-05 18:59,165.67
2017-11-05 19:59,254.19
2017-11-05 20:59,209.93
2017-11-05 21:59,128.78
2017-11-05 22:59,62.39
2017-11-05 23:59,55.01
2017-11-06 00:59,55.01
2017-11-06 01:59,55.01
2017-11-06 02:59,55.01
2017-11-06 03:59,55.01
2017-11-06 04:59,55.01
2017-11-06 05:59,55.01
2017-11-06 06:59,55.01
2017-11-06 07:59,121.4
2017-11-06 08:59,519.76
2017-11-06 09:59,564.02
2017-11-06 10:59,578.78
2017-11-06 11:59,534.51
2017-11-06 12:59,549.27
2017-11-06 13:59,763.2
2017-11-06 14:59,335.34
2017-11-06 15:59,615.66
2017-11-06 16:59,541.89
2017-11-06 17:59,423.86
2017-11-06 18:59,217.3
2017-11-06 19:59,209.93
2017-11-06 20:59,254.19
2017-11-06 21:59,165.67
2017-11-06 22:59,84.52
2017-11-06 23:59,55.01
2017-11-07 00:59,55.01
2017-11-07 01:59,55.01
2017-11-07 02:59,47.63
2017-11-07 03:59,55.01
2017-11-07 04:59,55.01
2017-11-07 05:59,55.01
2017-11-07 06:59,55.01
2017-11-07 07:59,55.01
2017-11-07 08:59,62.39
2017-11-07 09:59,128.78
2017-11-07 10:59,195.17
2017-11-07 11:59,187.8
2017-11-07 12:59,143.54
2017-11-07 13:59,106.65
2017-11-07 14:59,77.14
2017-11-07 15:59,77.14
2017-11-07 16:59,77.14
2017-11-07 17:59,77.14
2017-11-07 18:59,77.14
2017-11-07 19:59,77.14
2017-11-07 20:59,69.77
2017-11-07 21:59,62.39
2017-11-07 22:59,62.39
2017-11-07 23:59,62.39
2017-11-08 00:59,55.01
2017-11-08 01:59,62.39
2017-11-08 02:59,62.39
2017-11-08 03:59,55.01
2017-11-08 04:59,62.39
2017-11-08 05:59,55.01
2017-11-08 06:59,62.39
2017-11-08 07:59,62.39
2017-11-08 08:59,62.39
2017-11-08 09:59,62.39
2017-11-08 10:59,62.39
2017-11-08 11:59,62.39
2017-11-08 12:59,69.77
2017-11-08 13:59,69.77
2017-11-08 14:59,62.39
2017-11-08 15:59,62.39
2017-11-08 16:59,62.39
2017-11-08 17:59,69.77
2017-11-08 18:59,62.39
2017-11-08 19:59,62.39
2017-11-08 20:59,62.39
2017-11-08 21:59,55.01
2017-11-08 22:59,55.01
2017-11-08 23:59,47.63
2017-11-09 00:59,62.39
2017-11-09 01:59,47.63
2017-11-09 02:59,55.01
2017-11-09 03:59,55.01
2017-11-09 04:59,55.01
2017-11-09 05:59,47.63
2017-11-09 06:59,55.01
2017-11-09 07:59,158.29
2017-11-09 08:59,527.14
2017-11-09 09:59,593.53
2017-11-09 10:59,608.28
2017-11-09 11:59,578.78
2017-11-09 12:59,600.91
2017-11-09 13:59,608.28
2017-11-09 14:59,623.04
2017-11-09 15:59,623.04
2017-11-09 16:59,564.02
2017-11-09 17:59,453.37
2017-11-09 18:59,254.19
2017-11-09 19:59,246.81
2017-11-09 20:59,232.06
2017-11-09 21:59,173.04
2017-11-09 22:59,121.4
2017-11-09 23:59,84.52
2017-11-10 00:59,84.52
2017-11-10 01:59,84.52
2017-11-10 02:59,84.52
2017-11-10 03:59,84.52
2017-11-10 04:59,84.52
2017-11-10 05:59,84.52
2017-11-10 06:59,84.52
2017-11-10 07:59,136.16
2017-11-10 08:59,519.76
2017-11-10 09:59,600.91
2017-11-10 10:59,452.04
2017-11-10 11:59,439.59
2017-11-10 12:59,435.09
2017-11-10 13:59,437.1
2017-11-10 14:59,461.32
2017-11-10 15:59,404.9
2017-11-10 16:59,383.18
2017-11-10 17:59,310.42
2017-11-10 18:59,187.8
2017-11-10 19:59,232.06
2017-11-10 20:59,209.93
2017-11-10 21:59,136.16
2017-11-10 22:59,77.14
2017-11-10 23:59,69.77
2017-11-11 00:59,62.39
2017-11-11 01:59,62.39
2017-11-11 02:59,69.77
2017-11-11 03:59,62.39
2017-11-11 04:59,62.39
2017-11-11 05:59,62.39
2017-11-11 06:59,69.77
2017-11-11 07:59,136.16
2017-11-11 08:59,519.76
2017-11-11 09:59,593.53
2017-11-11 10:59,586.15
2017-11-11 11:59,519.76
2017-11-11 12:59,549.27
2017-11-11 13:59,556.65
2017-11-11 14:59,564.02
2017-11-11 15:59,615.66
2017-11-11 16:59,475.5
2017-11-11 17:59,372.22
2017-11-11 18:59,209.93
2017-11-11 19:59,239.44
2017-11-11 20:59,224.68
2017-11-11 21:59,128.78
2017-11-11 22:59,62.39
2017-11-11 23:59,62.39
2017-11-12 00:59,77.14
2017-11-12 01:59,40.26
2017-11-12 02:59,62.39
2017-11-12 03:59,55.01
2017-11-12 04:59,55.01
2017-11-12 05:59,55.01
2017-11-12 06:59,55.01
2017-11-12 07:59,121.4
2017-11-12 08:59,505.01
2017-11-12 09:59,578.78
2017-11-12 10:59,623.04
2017-11-12 11:59,586.15
2017-11-12 12:59,608.28
2017-11-12 13:59,608.28
2017-11-12 14:59,608.28
2017-11-12 15:59,637.79
2017-11-12 16:59,556.65
2017-11-12 17:59,423.86
2017-11-12 18:59,327.96
2017-11-12 19:59,232.06
2017-11-12 20:59,232.06
2017-11-12 21:59,143.54
2017-11-12 22:59,69.77
2017-11-12 23:59,55.01
2017-11-13 00:59,69.77
2017-11-13 01:59,40.26
2017-11-13 02:59,55.01
2017-11-13 03:59,55.01
2017-11-13 04:59,62.39
2017-11-13 05:59,55.01
2017-11-13 06:59,55.01
2017-11-13 07:59,121.4
2017-11-13 08:59,482.88
2017-11-13 09:59,564.02
2017-11-13 10:59,556.65
2017-11-13 11:59,541.89
2017-11-13 12:59,763.2
2017-11-13 13:59,246.81
2017-11-13 14:59,394.35
2017-11-13 15:59,379.6
2017-11-13 16:59,372.22
2017-11-13 17:59,335.34
2017-11-13 18:59,114.03
2017-11-13 19:59,106.65
2017-11-13 20:59,136.16
2017-11-13 21:59,136.16
2017-11-13 22:59,69.77
2017-11-13 23:59,55.01
2017-11-14 00:59,62.39
2017-11-14 01:59,32.88
2017-11-14 02:59,47.63
2017-11-14 03:59,55.01
2017-11-14 04:59,47.63
2017-11-14 05:59,47.63
2017-11-14 06:59,55.01
2017-11-14 07:59,55.01
2017-11-14 08:59,55.01
2017-11-14 09:59,173.04
2017-11-14 10:59,268.94
2017-11-14 11:59,232.06
2017-11-14 12:59,187.8
2017-11-14 13:59,143.54
2017-11-14 14:59,77.14
2017-11-14 15:59,77.14
2017-11-14 16:59,69.77
2017-11-14 17:59,77.14
2017-11-14 18:59,62.39
2017-11-14 19:59,77.14
2017-11-14 20:59,62.39
2017-11-14 21:59,62.39
2017-11-14 22:59,69.77
2017-11-14 23:59,55.01
2017-11-15 00:59,77.14
2017-11-15 01:59,40.26
2017-11-15 02:59,55.01
2017-11-15 03:59,55.01
2017-11-15 04:59,62.39
2017-11-15 05:59,55.01
2017-11-15 06:59,55.01
2017-11-15 07:59,62.39
2017-11-15 08:59,62.39
2017-11-15 09:59,62.39
2017-11-15 10:59,62.39
2017-11-15 11:59,62.39
2017-11-15 12:59,62.39
2017-11-15 13:59,62.39
2017-11-15 14:59,62.39
2017-11-15 15:59,69.77
2017-11-15 16:59,62.39
2017-11-15 17:59,62.39
2017-11-15 18:59,62.39
2017-11-15 19:59,55.01
2017-11-15 20:59,62.39
2017-11-15 21:59,55.01
2017-11-15 22:59,55.01
2017-11-15 23:59,55.01
2017-11-16 00:59,69.77
2017-11-16 01:59,32.88
2017-11-16 02:59,55.01
2017-11-16 03:59,55.01
2017-11-16 04:59,55.01
2017-11-16 05:59,47.63
2017-11-16 06:59,55.01
2017-11-16 07:59,62.39
2017-11-16 08:59,150.91
2017-11-16 09:59,261.57
2017-11-16 10:59,254.19
2017-11-16 11:59,232.06
2017-11-16 12:59,357.47
2017-11-16 13:59,463.71
2017-11-16 14:59,442.78
2017-11-16 15:59,477.64
2017-11-16 16:59,444.61
2017-11-16 17:59,334.08
2017-11-16 18:59,231.76
2017-11-16 19:59,189.86
2017-11-16 20:59,188.89
2017-11-16 21:59,143.74
2017-11-16 22:59,90.61
2017-11-16 23:59,70.96
